Date,Ticker,NewsSentiment
2019-06-12,TSLA,0.3818
2019-06-13,COIN,0.5423
2019-06-13,GME,-0.5574
2019-06-13,PLUG,-0.0772
2019-06-13,SHOP,-0.211425
2019-06-13,TSLA,0.0772
2019-06-13,U,0.148
2019-06-14,GME,0.0
2019-06-14,SHOP,-0.31845
2019-06-16,SHOP,0.0
2019-06-17,SHOP,0.5093
2019-06-17,TSLA,0.0
2019-06-18,COIN,0.0
2019-06-18,NVDA,0.3182
2019-06-19,LCID,0.0
2019-06-19,TSLA,-0.0772
2019-06-20,SHOP,-0.17499999999999996
2019-06-20,TSLA,-0.3182
2019-06-21,COIN,0.0
2019-06-21,SHOP,-0.8074
2019-06-21,U,-0.2732
2019-06-24,COIN,0.0
2019-06-24,NET,0.4404
2019-06-24,PLUG,-0.6597
2019-06-24,SHOP,-0.4767
2019-06-24,TSLA,0.0
2019-06-24,U,-0.5423
2019-06-25,COIN,0.105375
2019-06-25,TSLA,0.0
2019-06-26,COIN,-0.128
2019-06-26,SQ,0.0
2019-06-26,TSLA,0.0
2019-06-27,COIN,0.0
2019-06-27,SHOP,-0.6597
2019-06-28,COIN,0.0
2019-06-28,NET,0.0
2019-06-28,TSLA,-0.34
2019-06-28,U,0.4019
2019-06-29,NET,0.0258
2019-07-01,AMD,0.0
2019-07-02,COIN,0.4019
2019-07-02,SQ,-0.5267
2019-07-02,TSLA,0.3612
2019-07-03,TSLA,0.4939
2019-07-04,SHOP,-0.2732
2019-07-04,SQ,0.0
2019-07-05,SHOP,-0.2732
2019-07-07,PLUG,-0.3612
2019-07-09,COIN,0.4215
2019-07-09,SPCE,0.0
2019-07-09,TSLA,0.0
2019-07-10,COIN,0.0
2019-07-10,U,-0.1027
2019-07-12,NET,0.0
2019-07-13,SHOP,0.0
2019-07-15,COIN,0.0
2019-07-15,SHOP,-0.0516
2019-07-16,COIN,0.0
2019-07-16,GME,0.4019
2019-07-16,SHOP,0.56305
2019-07-16,TSLA,-0.296
2019-07-17,NET,0.4588
2019-07-17,SHOP,-0.1779
2019-07-18,SHOP,0.4215
2019-07-18,SQ,-0.2732
2019-07-19,NET,-0.6369
2019-07-22,SHOP,0.0
2019-07-23,GME,0.5994
2019-07-24,NET,0.0
2019-07-24,PLUG,0.4215
2019-07-24,SHOP,0.29500000000000004
2019-07-25,NET,0.0
2019-07-25,TSLA,0.285
2019-07-26,GME,0.0
2019-07-29,SHOP,0.0
2019-07-29,U,0.0
2019-07-30,SHOP,0.0
2019-07-30,U,0.0
2019-07-31,NET,0.6705
2019-08-01,GME,0.7579
2019-08-01,NET,0.32135
2019-08-01,SHOP,-0.7096
2019-08-01,U,-0.0516
2019-08-02,NET,-0.0258
2019-08-04,GME,0.0
2019-08-04,SHOP,-0.3182
2019-08-05,SHOP,-0.2732
2019-08-05,SQ,0.4215
2019-08-05,U,0.4215
2019-08-06,GME,0.0
2019-08-06,SHOP,0.0
2019-08-06,U,0.4215
2019-08-07,AMD,0.0
2019-08-07,NET,0.7184
2019-08-07,TSLA,0.21075
2019-08-08,COIN,-0.296
2019-08-08,TSLA,-0.4588
2019-08-09,NET,-0.24695
2019-08-09,U,0.1531
2019-08-10,SHOP,-0.4588
2019-08-11,TSLA,-0.34
2019-08-12,SHOP,0.0
2019-08-13,GME,0.0
2019-08-13,NET,0.0772
2019-08-13,SHOP,-0.24766666666666667
2019-08-14,SHOP,0.25
2019-08-14,U,0.5719
2019-08-15,COIN,-0.2732
2019-08-16,SHOP,0.1779
2019-08-16,TSLA,-0.4019
2019-08-17,SHOP,-0.32985
2019-08-19,NVDA,0.0
2019-08-19,SHOP,0.0
2019-08-20,SHOP,-0.5719
2019-08-20,TSLA,0.0
2019-08-21,TSLA,0.0
2019-08-22,PLUG,0.0772
2019-08-22,SHOP,0.4404
2019-08-22,TSLA,-0.37056666666666666
2019-08-23,COIN,-0.4939
2019-08-23,NET,0.7096
2019-08-23,TSLA,0.125
2019-08-25,TSLA,0.0
2019-08-26,TSLA,0.1591
2019-08-27,ENPH,0.0
2019-08-27,SHOP,0.4588
2019-08-28,SHOP,-0.3796
2019-08-28,TSLA,0.0
2019-08-29,SHOP,0.21075
2019-08-30,TSLA,-0.11256666666666666
2019-08-31,SHOP,-0.0028
2019-09-01,SHOP,0.0
2019-09-02,NET,0.2023
2019-09-03,TSLA,0.0
2019-09-04,TSLA,0.0258
2019-09-05,COIN,0.0
2019-09-05,SHOP,0.0
2019-09-05,TSLA,0.0
2019-09-05,U,-0.4019
2019-09-07,SHOP,0.0
2019-09-09,NET,0.1779
2019-09-09,SHOP,0.0
2019-09-09,TSLA,-0.09
2019-09-09,U,-0.5994
2019-09-10,COIN,-0.5423
2019-09-10,NET,0.3612
2019-09-11,SHOP,0.0
2019-09-11,SQ,0.3572
2019-09-12,SHOP,-0.1591
2019-09-12,TSLA,0.0
2019-09-12,U,0.0
2019-09-13,TSLA,0.0
2019-09-14,SHOP,-0.7269
2019-09-15,COIN,0.0
2019-09-15,SHOP,0.0
2019-09-16,COIN,0.6757
2019-09-16,SNOW,0.0
2019-09-17,PLUG,0.0
2019-09-17,SHOP,0.0
2019-09-17,U,-0.3592
2019-09-18,TSLA,-0.4404
2019-09-18,U,-0.4215
2019-09-19,RIVN,0.0
2019-09-19,SHOP,-0.25
2019-09-19,TSLA,0.2787
2019-09-19,U,0.5994
2019-09-20,PLUG,-0.4404
2019-09-20,SHOP,-0.5423
2019-09-20,TSLA,0.0
2019-09-23,SHOP,-0.5574
2019-09-24,TSLA,-0.2878
2019-09-25,COIN,-0.2023
2019-09-25,NET,0.0
2019-09-26,AMD,0.5994
2019-09-26,COIN,-0.6124
2019-09-26,TSLA,0.4019
2019-09-27,SHOP,-0.128
2019-09-27,TSLA,-0.4215
2019-09-29,SHOP,0.0
2019-09-30,SHOP,0.0
2019-09-30,U,0.4071
2019-10-01,SHOP,-0.4019
2019-10-01,TSLA,0.10115
2019-10-02,NET,0.128
2019-10-02,SHOP,-0.09866666666666667
2019-10-02,TSLA,0.03383333333333333
2019-10-03,PLUG,0.0
2019-10-03,SHOP,-0.1531
2019-10-03,SQ,0.0
2019-10-03,TSLA,0.0
2019-10-04,SHOP,0.0
2019-10-04,TSLA,-0.27115
2019-10-07,SHOP,0.1779
2019-10-08,PLUG,0.34
2019-10-08,SPCE,0.0
2019-10-09,SHOP,0.0
2019-10-09,TSLA,0.0
2019-10-10,COIN,0.34
2019-10-10,GME,0.0
2019-10-10,SHOP,0.6355
2019-10-11,SHOP,0.24695
2019-10-11,TSLA,0.0
2019-10-11,U,0.0
2019-10-12,NET,0.0
2019-10-13,SHOP,0.0772
2019-10-15,GME,0.0
2019-10-15,SHOP,0.0
2019-10-15,U,-0.09
2019-10-17,GME,0.0
2019-10-17,SHOP,-0.34
2019-10-17,TSLA,0.23835
2019-10-17,U,0.2202
2019-10-18,TSLA,0.0
2019-10-20,COIN,0.0
2019-10-21,NET,0.0
2019-10-22,NET,0.0
2019-10-22,U,0.15516666666666667
2019-10-23,COIN,-0.2732
2019-10-23,SHOP,0.296
2019-10-23,TSLA,0.0
2019-10-23,U,0.0
2019-10-24,GME,0.4939
2019-10-24,SHOP,-0.1761
2019-10-24,TSLA,0.6127666666666667
2019-10-25,COIN,-0.34
2019-10-25,SHOP,0.5106
2019-10-25,TSLA,0.0
2019-10-28,COIN,0.4019
2019-10-28,NET,0.148
2019-10-28,SPCE,0.0
2019-10-29,SHOP,0.1779
2019-10-29,SPCE,0.28595
2019-10-29,SQ,0.0
2019-10-29,TSLA,0.0
2019-10-29,U,-0.0258
2019-10-30,COIN,0.0
2019-10-30,SHOP,-0.148
2019-10-31,NET,0.4404
2019-11-01,SHOP,0.5859
2019-11-01,U,0.6705
2019-11-03,NET,0.0
2019-11-03,SHOP,-0.4939
2019-11-04,COIN,0.0
2019-11-04,U,0.3625
2019-11-05,U,-0.34
2019-11-06,COIN,0.8316
2019-11-06,GME,-0.02413333333333334
2019-11-06,NET,-0.0258
2019-11-06,SHOP,-0.3818
2019-11-06,TSLA,0.0
2019-11-06,U,-0.34
2019-11-07,AMD,0.0
2019-11-07,SHOP,-0.16566
2019-11-07,U,0.17
2019-11-08,NVDA,-0.24695
2019-11-08,SHOP,-0.07909999999999999
2019-11-08,TSLA,0.38585
2019-11-09,NET,0.5267
2019-11-09,TSLA,0.7717
2019-11-10,SHOP,0.2023
2019-11-11,GME,0.0
2019-11-11,SHOP,0.04766666666666667
2019-11-12,SHOP,0.0
2019-11-13,GME,0.0
2019-11-13,NET,-0.4019
2019-11-13,SHOP,0.10405
2019-11-13,TSLA,0.1276
2019-11-14,GME,0.0
2019-11-14,NVDA,0.7096
2019-11-14,SHOP,0.4767
2019-11-14,SQ,0.0
2019-11-14,TSLA,0.28700000000000003
2019-11-15,COIN,-0.4939
2019-11-15,SHOP,0.0
2019-11-15,TSLA,-0.296
2019-11-18,NVDA,0.0
2019-11-19,SHOP,0.5106
2019-11-19,SQ,-0.4939
2019-11-20,SHOP,0.4767
2019-11-20,TSLA,0.3612
2019-11-21,AMD,0.4767
2019-11-21,TSLA,-0.22593333333333332
2019-11-22,COIN,-0.2732
2019-11-22,GME,0.0258
2019-11-22,NET,0.009450000000000014
2019-11-22,TSLA,-0.020514285714285714
2019-11-22,U,0.0
2019-11-23,TSLA,0.0
2019-11-24,TSLA,0.4847
2019-11-25,AMD,-0.4939
2019-11-25,PLTR,-0.296
2019-11-25,TSLA,0.09866666666666667
2019-11-26,RIVN,0.0
2019-11-26,SHOP,0.07739999999999998
2019-11-26,TSLA,-0.18295
2019-11-27,SHOP,0.0
2019-11-27,SQ,0.0
2019-11-27,TSLA,-0.4061
2019-11-28,SHOP,-0.19576666666666664
2019-11-29,SHOP,-0.05975
2019-11-29,TSLA,0.0
2019-11-30,SHOP,0.0
2019-11-30,TSLA,0.0
2019-12-01,U,0.4215
2019-12-02,SHOP,0.0516
2019-12-02,U,0.0
2019-12-03,SHOP,0.4549
2019-12-03,TSLA,0.0
2019-12-04,TSLA,0.4215
2019-12-05,NET,0.0
2019-12-05,TSLA,-0.0382
2019-12-06,GME,-0.296
2019-12-06,SHOP,0.7096
2019-12-06,SPCE,0.0
2019-12-06,TSLA,0.5570999999999999
2019-12-06,U,0.016999999999999987
2019-12-07,TSLA,0.5719
2019-12-09,SHOP,-0.5994
2019-12-10,SHOP,0.0
2019-12-11,SHOP,0.0
2019-12-11,SQ,-0.7003
2019-12-11,TSLA,-0.02413333333333334
2019-12-12,SHOP,0.17
2019-12-12,TSLA,0.0
2019-12-13,NVDA,0.0772
2019-12-13,SHOP,0.3182
2019-12-13,TSLA,-0.4019
2019-12-15,SHOP,0.0516
2019-12-16,GME,0.1531
2019-12-16,U,-0.802
2019-12-17,NVDA,0.296
2019-12-17,TSLA,0.0
2019-12-18,NVDA,0.7351
2019-12-18,SHOP,0.0258
2019-12-18,TSLA,-0.128
2019-12-19,NVDA,0.7845
2019-12-19,SHOP,-0.3182
2019-12-20,TSLA,0.148
2019-12-23,COIN,-0.3182
2019-12-23,SHOP,0.16033333333333333
2019-12-23,TSLA,0.212
2019-12-24,RIVN,0.0
2019-12-26,SHOP,0.20882499999999998
2019-12-26,TSLA,0.3182
2019-12-27,TSLA,0.0
2019-12-28,U,0.0
2019-12-30,SHOP,0.0
2019-12-30,TSLA,0.0
2019-12-30,U,0.6369
2019-12-31,TSLA,-0.6225499999999999
2020-01-02,SHOP,0.6369
2020-01-02,TSLA,-0.148
2020-01-03,SHOP,-0.2263
2020-01-03,SNOW,0.0
2020-01-03,TSLA,0.06743333333333333
2020-01-07,GME,-0.6124
2020-01-07,TSLA,-0.21892499999999998
2020-01-08,TDOC,0.2263
2020-01-08,U,-0.20095
2020-01-09,GME,0.7003
2020-01-09,NET,0.0
2020-01-09,SHOP,-0.16423333333333334
2020-01-09,SQ,-0.1779
2020-01-09,TSLA,0.34
2020-01-10,NET,-0.4767
2020-01-10,SHOP,0.6948
2020-01-10,U,0.4939
2020-01-13,TSLA,0.0
2020-01-14,NET,-0.3818
2020-01-14,TSLA,-0.19754999999999998
2020-01-15,MRNA,-0.5719
2020-01-15,SHOP,0.0
2020-01-16,PLUG,0.0
2020-01-16,TSLA,0.0
2020-01-17,TSLA,-0.4019
2020-01-18,SHOP,0.5267
2020-01-18,TSLA,-0.6908
2020-01-19,SHOP,0.0
2020-01-19,TSLA,0.148
2020-01-20,SHOP,0.296
2020-01-20,TSLA,0.1531
2020-01-20,U,0.0
2020-01-21,TSLA,0.5106
2020-01-22,TSLA,-0.04939999999999999
2020-01-22,U,0.6901
2020-01-23,SHOP,-0.2732
2020-01-23,TSLA,0.2628
2020-01-24,AMD,0.5719
2020-01-24,SHOP,0.836
2020-01-25,SHOP,0.0
2020-01-25,TSLA,-0.4019
2020-01-26,RIVN,-0.296
2020-01-26,SHOP,-0.3818
2020-01-26,TSLA,-0.2263
2020-01-27,COIN,0.0
2020-01-27,NET,-0.34
2020-01-27,U,0.5859
2020-01-28,AMD,-0.7184
2020-01-28,SHOP,0.0
2020-01-28,TSLA,-0.10116666666666667
2020-01-29,RIVN,0.0
2020-01-29,SHOP,0.836
2020-01-29,TSLA,0.0
2020-01-30,SHOP,0.0
2020-01-30,TSLA,0.24056000000000002
2020-01-30,U,0.0
2020-01-31,SHOP,-0.0258
2020-01-31,SNOW,-0.1027
2020-02-02,TSLA,0.4939
2020-02-03,U,-0.4588
2020-02-04,NET,-0.1205
2020-02-04,SHOP,0.0
2020-02-04,SQ,0.0
2020-02-04,TSLA,0.17208
2020-02-04,U,0.7845
2020-02-05,COIN,0.0
2020-02-05,NET,0.2202
2020-02-05,SQ,0.34
2020-02-05,TSLA,0.03056666666666667
2020-02-06,NET,0.2057
2020-02-06,SQ,0.0
2020-02-07,TSLA,-0.4404
2020-02-08,TSLA,0.4019
2020-02-09,SHOP,0.0
2020-02-10,U,-0.0772
2020-02-11,GME,0.128
2020-02-11,SHOP,0.0
2020-02-11,TSLA,-0.836
2020-02-12,COIN,0.0
2020-02-12,NET,0.10115
2020-02-12,SHOP,-0.011700000000000007
2020-02-12,TSLA,0.4767
2020-02-13,NET,0.743
2020-02-13,NVDA,0.5106
2020-02-13,SHOP,-0.23835
2020-02-13,TSLA,0.09866666666666667
2020-02-14,NVDA,0.5028
2020-02-14,SHOP,-0.2916
2020-02-14,TSLA,0.0
2020-02-15,TSLA,-0.4588
2020-02-16,TSLA,-0.4019
2020-02-18,SHOP,0.3243
2020-02-18,SPCE,0.0
2020-02-18,TDOC,-0.1531
2020-02-18,TSLA,0.128
2020-02-19,COIN,0.0
2020-02-19,SHOP,-0.1027
2020-02-19,SPCE,0.3612
2020-02-19,TSLA,-0.06596666666666667
2020-02-19,U,0.0
2020-02-20,NET,0.2023
2020-02-20,SHOP,0.0
2020-02-21,SHOP,0.09866666666666667
2020-02-21,TSLA,0.6908
2020-02-22,TSLA,-0.128
2020-02-22,U,0.4019
2020-02-24,TSLA,-0.5267
2020-02-25,NET,-0.3182
2020-02-25,SHOP,0.2557
2020-02-25,TSLA,-0.4767
2020-02-26,NET,0.0258
2020-02-26,SHOP,0.26495
2020-02-26,TSLA,-0.33525
2020-02-27,GME,-0.7351
2020-02-27,NET,-0.3182
2020-02-27,TSLA,0.296
2020-02-28,U,0.3612
2020-03-02,SHOP,0.0
2020-03-02,SQ,0.0
2020-03-02,U,0.0
2020-03-03,GME,-0.7717
2020-03-04,SHOP,0.07005
2020-03-04,TSLA,0.0
2020-03-04,U,0.4215
2020-03-05,NET,0.11315
2020-03-05,SHOP,-0.02555
2020-03-06,GME,0.0
2020-03-06,TDOC,-0.128
2020-03-06,TSLA,0.09549999999999999
2020-03-09,NET,-0.3252
2020-03-09,SQ,0.25
2020-03-10,SHOP,-0.0258
2020-03-10,TSLA,-0.014333333333333345
2020-03-11,NVDA,0.0
2020-03-12,COIN,-0.2553
2020-03-12,GME,0.0
2020-03-12,SHOP,0.2023
2020-03-13,SHOP,-0.128
2020-03-13,TSLA,-0.2023
2020-03-13,U,-0.25
2020-03-14,SHOP,0.0
2020-03-16,SHOP,0.005025000000000002
2020-03-17,SHOP,0.4019
2020-03-17,SQ,0.3612
2020-03-17,TSLA,0.0
2020-03-18,SHOP,0.1591
2020-03-18,TSLA,-0.119175
2020-03-18,U,-0.128
2020-03-19,COIN,0.0
2020-03-19,SHOP,-0.14304999999999998
2020-03-19,U,0.0
2020-03-20,GME,0.3182
2020-03-20,NET,0.0
2020-03-20,SHOP,0.20617999999999997
2020-03-20,TSLA,0.0
2020-03-20,U,0.4019
2020-03-21,SHOP,0.0772
2020-03-21,TSLA,0.0
2020-03-22,TSLA,0.0
2020-03-23,SHOP,-0.21075
2020-03-23,TDOC,0.4939
2020-03-23,TSLA,-0.3182
2020-03-24,SHOP,0.0
2020-03-24,TSLA,0.0
2020-03-25,AMC,0.0
2020-03-25,NET,-0.0679
2020-03-25,SHOP,0.12366000000000002
2020-03-25,SQ,0.4019
2020-03-25,TSLA,0.0
2020-03-26,NVDA,0.2732
2020-03-26,SHOP,-0.5859
2020-03-26,TSLA,0.5574
2020-03-26,U,0.296
2020-03-27,SHOP,-0.4451333333333333
2020-03-27,TSLA,-0.2732
2020-03-27,U,0.0
2020-03-28,SQ,-0.296
2020-03-29,SHOP,0.1806
2020-03-30,MRNA,0.3182
2020-03-30,SHOP,-0.6249
2020-03-30,U,0.7351
2020-03-31,NET,-0.296
2020-03-31,SHOP,-0.060371428571428576
2020-03-31,TSLA,0.5106
2020-04-01,SHOP,0.4404
2020-04-02,TSLA,0.52615
2020-04-03,SHOP,-0.24546666666666664
2020-04-03,TSLA,-0.296
2020-04-03,U,0.23835
2020-04-06,TSLA,0.0
2020-04-08,GME,0.4019
2020-04-08,SHOP,-0.2263
2020-04-08,SQ,0.4767
2020-04-08,TSLA,-0.2732
2020-04-09,TSLA,0.0
2020-04-10,TSLA,-0.5423
2020-04-12,SPCE,-0.3182
2020-04-13,SHOP,0.296
2020-04-13,U,0.5994
2020-04-14,SHOP,0.4939
2020-04-14,TSLA,-0.1806
2020-04-14,U,0.35705000000000003
2020-04-15,GME,-0.6249
2020-04-15,NET,0.4404
2020-04-15,SHOP,0.0
2020-04-15,TSLA,0.047075000000000006
2020-04-16,SQ,0.4939
2020-04-16,U,0.0
2020-04-17,AMC,0.0
2020-04-17,SHOP,0.2549666666666667
2020-04-19,U,-0.5106
2020-04-20,SHOP,0.0
2020-04-21,SHOP,-0.2732
2020-04-21,SPCE,0.0
2020-04-21,U,0.6249
2020-04-22,SHOP,0.01755000000000001
2020-04-22,SQ,0.7351
2020-04-23,NET,-0.0516
2020-04-23,SHOP,-0.08895
2020-04-23,TSLA,0.5719
2020-04-24,PLUG,0.0
2020-04-24,SHOP,0.0
2020-04-25,SHOP,0.0
2020-04-25,TSLA,0.0
2020-04-26,SHOP,0.0
2020-04-27,NVDA,0.0
2020-04-27,SHOP,0.0
2020-04-28,NET,0.8271
2020-04-28,SHOP,0.004599999999999993
2020-04-28,TSLA,0.0
2020-04-29,AMD,0.0
2020-04-29,PLUG,0.4023
2020-04-29,SHOP,0.0
2020-04-29,TSLA,0.0
2020-04-29,U,-0.4404
2020-04-30,NET,-0.3182
2020-04-30,SHOP,0.0
2020-04-30,TSLA,-0.07532000000000001
2020-04-30,U,0.0516
2020-05-01,RIVN,0.0
2020-05-01,TSLA,0.0
2020-05-01,U,-0.2263
2020-05-02,NET,-0.6808
2020-05-02,SHOP,-0.128
2020-05-02,TSLA,0.1779
2020-05-04,U,0.7184
2020-05-05,NET,-0.296
2020-05-05,TSLA,0.0
2020-05-06,U,0.6369
2020-05-07,GME,0.3818
2020-05-07,MRNA,0.0
2020-05-07,SHOP,0.08530000000000001
2020-05-07,TSLA,-0.4404
2020-05-08,TSLA,0.0
2020-05-10,TSLA,0.0
2020-05-11,COIN,-0.1806
2020-05-11,SPCE,-0.1027
2020-05-11,TSLA,-0.32985
2020-05-12,NET,0.2382
2020-05-12,SHOP,0.0258
2020-05-12,SPCE,0.4767
2020-05-12,TSLA,-0.30975
2020-05-12,U,0.1027
2020-05-13,NVDA,0.0
2020-05-13,SHOP,-0.0231
2020-05-13,TSLA,-0.11866666666666666
2020-05-14,NVDA,-0.2023
2020-05-14,SHOP,0.4927
2020-05-14,TSLA,0.042666666666666665
2020-05-14,U,0.1591
2020-05-15,SHOP,0.296
2020-05-15,U,0.125
2020-05-16,TSLA,-0.4019
2020-05-16,U,0.0
2020-05-17,SHOP,-0.2997
2020-05-18,MRNA,0.6309
2020-05-18,SQ,0.0
2020-05-18,TSLA,0.6249
2020-05-19,MRNA,-0.03423333333333333
2020-05-19,NET,0.0
2020-05-19,SHOP,-0.267125
2020-05-19,TSLA,0.0
2020-05-21,GME,0.0
2020-05-21,NVDA,0.0
2020-05-21,SHOP,0.1797
2020-05-21,TSLA,0.0
2020-05-22,SHOP,0.26089999999999997
2020-05-24,SQ,0.0
2020-05-25,SHOP,0.25
2020-05-27,COIN,-0.6597
2020-05-27,MRNA,-0.6249
2020-05-27,SHOP,0.059725
2020-05-27,TSLA,0.0
2020-05-28,NET,-0.4019
2020-05-28,PLUG,0.0
2020-05-28,SHOP,-0.28373333333333334
2020-05-28,U,0.07655
2020-05-29,AMD,0.0
2020-05-29,SHOP,0.4767
2020-06-02,GME,-0.5859
2020-06-02,SHOP,0.4939
2020-06-02,TSLA,0.11235
2020-06-02,U,-0.2263
2020-06-03,PLUG,0.0
2020-06-03,SHOP,-0.1366
2020-06-03,TSLA,0.0
2020-06-04,PLUG,0.0
2020-06-04,SHOP,0.1591
2020-06-04,TSLA,0.0769
2020-06-05,COIN,0.0
2020-06-05,NET,0.0
2020-06-05,SQ,0.0
2020-06-05,TSLA,0.1779
2020-06-06,NET,-0.0258
2020-06-06,SHOP,-0.5719
2020-06-06,U,0.5499
2020-06-07,NET,-0.0803
2020-06-08,TSLA,0.0
2020-06-09,NVDA,0.4767
2020-06-10,NET,0.4404
2020-06-10,SHOP,-0.0593
2020-06-10,SQ,0.6597
2020-06-10,TSLA,0.296
2020-06-10,U,-0.1032
2020-06-11,MRNA,0.0
2020-06-11,PLTR,0.0
2020-06-11,SQ,0.064
2020-06-11,TSLA,0.7783
2020-06-11,U,0.7845
2020-06-12,SHOP,0.0
2020-06-12,TSLA,0.0
2020-06-14,SHOP,0.0
2020-06-15,SHOP,-0.03205
2020-06-15,SPCE,-0.4767
2020-06-15,TSLA,0.1591
2020-06-16,NET,0.5574
2020-06-16,SHOP,-0.0719
2020-06-16,TSLA,0.0
2020-06-16,U,-0.1027
2020-06-17,COIN,-0.1779
2020-06-17,SHOP,0.2256
2020-06-18,PLTR,0.0
2020-06-18,SHOP,0.0
2020-06-18,TSLA,0.0
2020-06-19,SHOP,-0.13396666666666665
2020-06-19,TSLA,-0.2732
2020-06-20,SHOP,0.0
2020-06-21,SHOP,-0.064
2020-06-22,SHOP,0.0
2020-06-22,SPCE,0.0
2020-06-22,TSLA,0.0
2020-06-23,NVDA,0.0
2020-06-23,SHOP,-0.6249
2020-06-23,TSLA,-0.4404
2020-06-24,NVDA,0.0
2020-06-24,SHOP,0.025459999999999993
2020-06-24,SQ,0.5704
2020-06-24,TSLA,-0.2294
2020-06-25,MRNA,0.0
2020-06-25,SHOP,-0.7003
2020-06-26,SHOP,0.0
2020-06-27,SHOP,-0.296
2020-06-29,SHOP,0.0
2020-06-29,TSLA,0.4019
2020-06-30,GME,0.0
2020-07-01,TSLA,0.21144999999999997
2020-07-02,MRNA,0.0
2020-07-02,PLUG,0.0
2020-07-02,TSLA,-0.023500000000000007
2020-07-05,SHOP,0.31245
2020-07-06,PLTR,0.0
2020-07-06,SHOP,-0.1027
2020-07-06,TSLA,0.21955000000000002
2020-07-07,SHOP,0.0
2020-07-08,NVDA,0.5256
2020-07-08,SHOP,0.05135
2020-07-08,TSLA,0.0
2020-07-09,COIN,0.2023
2020-07-09,NET,0.0
2020-07-09,SHOP,-0.24430000000000002
2020-07-09,TSLA,0.0
2020-07-10,SHOP,0.0
2020-07-10,TSLA,0.08333333333333333
2020-07-11,TSLA,0.2263
2020-07-12,SHOP,0.0
2020-07-13,AMC,0.2263
2020-07-13,SHOP,0.0
2020-07-13,SQ,0.0
2020-07-13,TSLA,-0.10115
2020-07-13,U,0.4215
2020-07-14,SHOP,0.0
2020-07-14,TSLA,0.01492
2020-07-15,GME,0.4019
2020-07-15,MRNA,0.296
2020-07-15,NET,-0.6798
2020-07-15,SHOP,-0.025675
2020-07-15,SPCE,0.0
2020-07-15,TSLA,-0.0992
2020-07-16,COIN,0.064
2020-07-16,SHOP,0.0
2020-07-16,TSLA,0.0
2020-07-16,U,-0.4939
2020-07-17,MRNA,0.4404
2020-07-18,TSLA,0.0
